,time,text,user_name,user_location,retweet_cnt,favorite_cnt,hashtags,user_mentions,is_retweet
2217,2021-03-02 17:28:35,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/wwsaVvd0C5,BrownEarlisha,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
2218,2021-03-02 17:28:11,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt This is awesome! Congrats 👏🏽💪🏽,Coach_AlexHanna,,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2219,2021-03-02 17:28:02,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/DrbQXvNkxJ,RosannRusso17,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
2220,2021-03-02 17:28:01,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congratulations!!!,ersmith85,"Louisiana, USA",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2221,2021-03-02 17:27:32,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congratulations!! I remember seei… https://t.co/vXlhW1IMkD,TifFaux,,0,3,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2222,2021-03-02 17:25:22,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Woooow! Awesome,themelanatedpod,"Richmond, TX",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2223,2021-03-02 17:24:46,@aawashington_3 @JWerner247 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Happy for you Ashton. Expecting big things.🔸🔹,GeneralThoughts,"Chicago, IL",0,0,[],"['aawashington_3', 'JWerner247', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2224,2021-03-02 17:23:02,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats!!,e_dunston,,0,1,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2225,2021-03-02 17:23:01,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats Ash👊🏽🏈🖤💯✔️,robinson_ramon,"Greenville,SC",0,1,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2226,2021-03-02 17:22:58,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congratulations,MDZgo,"Grand Prairie, TX",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2227,2021-03-02 17:22:25,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congratulations,Coach_Keys85,"Aledo, TX",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2228,2021-03-02 17:22:20,RT @aggiemax95: @aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Please give my sweet boy @natekeyon8 a hu…,natekeyon8,"Lubbock, TX",1,0,[],"['aggiemax95', 'aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt', 'natekeyon8']",True
2229,2021-03-02 17:22:17,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats 💙💙,PSUPride_1,"Happy Valley, PA",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2230,2021-03-02 17:20:48,"David Benavidez vs. Ronald Ellis
Saturday, March 13th on @ShowtimeBoxing @Benavidez300 @SampsonBoxing… https://t.co/lhtMBZtUKw",Fantasma3111,,2,4,[],"['ShowtimeBoxing', 'Benavidez300', 'SampsonBoxing']",False
2231,2021-03-02 17:19:59,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Ayyyeeee congratulations,ramonetyrelle,"South Bloomfield, OH",0,1,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2232,2021-03-02 17:17:08,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Welcome back @aawashington_3,KoachV,,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt', 'aawashington_3']",False
2233,2021-03-02 17:16:58,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Happy for you @aawashington_3,CoachAro44,,0,1,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt', 'aawashington_3']",False
2234,2021-03-02 17:16:46,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Let’s go! Congrats,Coach_TBell,"Starkville, MS",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2235,2021-03-02 17:16:22,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats Ccoach and welcome back to Texas!,CoachJHaddock,"Sugar Land, TX",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2236,2021-03-02 17:15:26,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congratulations!!!,CoachJHawkins,"Richmond, KY",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2237,2021-03-02 17:15:06,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats!!,stujo04,,0,1,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2238,2021-03-02 17:14:31,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats 🙌🏼,USA365247,United States,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2239,2021-03-02 17:14:22,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats! Good luck!,Ftblcoach,,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2240,2021-03-02 17:13:28,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congratulations!,Nextlevelsports,United States,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2241,2021-03-02 17:13:19,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats sis!!! You ready to work… https://t.co/7vcbgyU6X1,Fury7v7,Non-profit🔥Shock Doctor🔥AFGP,1,3,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2242,2021-03-02 17:13:05,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt 🔥Congrats!!,CoachBFri29,"North Carolina, USA",0,1,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2243,2021-03-02 17:12:52,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats coach,Dubdeman777,,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2244,2021-03-02 17:12:30,@Locklyn33 @aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Can you follow back🙏 W… https://t.co/Ud6m5BwgzU,MylesWatson14,Lansing ,0,0,[],"['Locklyn33', 'aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2245,2021-03-02 17:12:25,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt There it goes! 💪🏾,__CoachRod,"Houston, TX",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2246,2021-03-02 17:11:58,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats young lady‼️,HD7vs7,"Houston, TX",0,1,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2247,2021-03-02 17:11:48,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats and good luck!  🔶️🔷️🔶️🔷️,callmeweir,,0,1,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2248,2021-03-02 17:11:43,@Locklyn33 @aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt She is Climbing!!!!!!!! 🔥🔥🔥🔥🔥📢,CoachTBarr,,0,1,[],"['Locklyn33', 'aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2249,2021-03-02 17:11:09,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt That’s awesome! Congrats!!!,Coach_EV,TX,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2250,2021-03-02 17:11:08,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Do your thing!,triumphahs,"Champaign, IL",0,7,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2251,2021-03-02 17:10:41,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congratulations! 🔥🔥🔥,iamTomp,Memphis,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2252,2021-03-02 17:10:24,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats,Locklyn33,"Bowling Green, KY",0,3,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2253,2021-03-02 17:09:42,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Let me know if you’re hiring help 👀👀👀,ZoombielandP,Fort Worth,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2254,2021-03-02 17:09:39,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Texas Tech just got a 🐐. #TXMade,TxPressure,HTX • BRAZO COUNTY • DTX,1,2,['TXMade'],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2255,2021-03-02 17:09:22,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Big business moves always !!!,ZoombielandP,Fort Worth,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2256,2021-03-02 17:08:22,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congratulations Ash!!!!,CoachPJWilson,Mo City TX ,0,1,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2257,2021-03-02 17:07:16,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt YES MA’AM!!!! Congratulations!!!!  ❤️,logen_reed,"Athens, GA",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2258,2021-03-02 17:06:28,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Good luck in this new opportunity!,illiniclc,,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2259,2021-03-02 17:05:26,@Amazon you should make your masks like @UnderArmour makes their clothing. Yes I'm an employee at one of you're site in Akron Ohio,QuentinMario,,0,0,[],"['amazon', 'UnderArmour']",False
2260,2021-03-02 17:05:08,"@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Ayyy!!! Welcome back!!
Congratula… https://t.co/qgvxRyXGkO",CoachLSimmons,"Temple,TX/Little River Academy",0,4,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2261,2021-03-02 17:04:05,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt You know where they are......TEXAS (Atascocita)🤣,keith151123,,0,1,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2262,2021-03-02 17:03:43,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Look at you! Congrats Ashton. Great stuff.,JasonRomano,"Bristol, CT via Ravena, NY",0,1,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2263,2021-03-02 17:03:39,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats!!,CoachWilliamsII,"Plano, TX",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2264,2021-03-02 17:03:35,RT @CHSRaidersFBall: Thank you @BGCOR for making this donation of cleats happen to help benefit Cleveland Football! These are just a few of…,drrusselldyer,"Cleveland, TN",1,0,[],"['CHSRaidersFBall', 'BGCOR']",True
2265,2021-03-02 17:03:14,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congratulations 🎊💕,TeamTolbert4,,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2266,2021-03-02 17:03:07,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Please give my sweet boy @natekeyon8 a hug for me!!,aggiemax95,"College Station, TX",1,3,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt', 'natekeyon8']",False
2267,2021-03-02 17:01:59,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congratulations!,CoachFMarshall,"Cookeville, TN",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2268,2021-03-02 17:01:53,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats!,papirican21,"Goodyear, AZ",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2269,2021-03-02 17:01:42,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats Coach A!,GSchmoyer55,"Pennsylvania, USA",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2270,2021-03-02 17:01:24,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats on the new job!,CoachKPinVA,Lorton VA,0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2271,2021-03-02 17:00:37,"@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congratulations, I knew you would… https://t.co/vgxPv9EaE2",TerryHawthorne1,"East St Louis, IL",0,7,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2272,2021-03-02 17:00:36,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Ayyy Congrats!,vincentgrigsby,"Lindsborg, KS",0,0,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2273,2021-03-02 17:00:13,@aawashington_3 @TexasTechFB @Teagan_TTU @TTUCoachWells @UnderArmour @kirbyhocutt Congrats!!!,clillig22,"Wheaton, IL",0,1,[],"['aawashington_3', 'TexasTechFB', 'Teagan_TTU', 'TTUCoachWells', 'UnderArmour', 'kirbyhocutt']",False
2274,2021-03-02 16:57:04,"Under Armour Scorpio 3 
...
#sneakers 
#underarmour 
#amarillo 
#ecuador https://t.co/w7IeKaFWAn",StoreAlx,,0,0,"['sneakers', 'underarmour', 'amarillo', 'ecuador']",[],False
2275,2021-03-02 16:55:49,@campfearless @UnderArmour Bro.... So comfy,OneTime4yurMind,"Vegas, USA",0,1,[],"['campfearless', 'UnderArmour']",False
2276,2021-03-02 16:55:07,@OneTime4yurMind picked up some of those @UnderArmour hybrid pants. They’re fantastic,campfearless,"Maryland, USA",0,0,[],"['OneTime4yurMind', 'UnderArmour']",False
2277,2021-03-02 16:48:32,Cutting the left arm sleeve off the UnderArmour &gt;&gt;&gt;,Nycholas__,WhoDey,0,4,[],[],False
2278,2021-03-02 16:44:01,RT @austinjock19: This football jock bro loves showing it off - underarmour or full gear ? https://t.co/SYR5Ow3aWl,austinjock19,,41,0,[],['austinjock19'],True
2279,2021-03-02 16:35:27,"RT @FaydeEurope: Check out what I found. UNDER ARMOUR BLITZING 3.0 BREATHABLE GOLF BASEBALL SPORTS CAP, HAT - UNISEX
Check them out here: h…",AdvisorySmith,Porthcawl,5,0,[],['FaydeEurope'],True
2280,2021-03-02 16:34:52,"RT @FaydeEurope: Check out what I found. UNDER ARMOUR BLITZING 3.0 BREATHABLE GOLF BASEBALL SPORTS CAP, HAT - UNISEX
Check them out here: h…",FaydeSports,United Kingdom,5,0,[],['FaydeEurope'],True
2281,2021-03-02 16:34:35,"RT @FaydeEurope: Check out what I found. UNDER ARMOUR BLITZING 3.0 BREATHABLE GOLF BASEBALL SPORTS CAP, HAT - UNISEX
Check them out here: h…",VaughnFayde,United Kingdom,5,0,[],['FaydeEurope'],True
2282,2021-03-02 16:34:17,"RT @FaydeEurope: Check out what I found. UNDER ARMOUR BLITZING 3.0 BREATHABLE GOLF BASEBALL SPORTS CAP, HAT - UNISEX
Check them out here: h…",FaydeEurope,United Kingdom,5,0,[],['FaydeEurope'],True
2283,2021-03-02 16:34:02,@Dent2ndHisName @premierboxing @TGBpromotions @UnderArmour Appreciate it!🥊,cowboykarl1,Texas,0,2,[],"['Dent2ndHisName', 'premierboxing', 'TGBpromotions', 'UnderArmour']",False
2284,2021-03-02 16:27:21,14u Illinois Stars will be sporting  these sweet jerseys this summer thanks to our good friends at @UnderArmour and… https://t.co/QXjwjUR78f,IllinoisStars,,2,23,[],['UnderArmour'],False
2285,2021-03-02 16:23:56,@cowboykarl1 @premierboxing @TGBpromotions @UnderArmour Can't wait to see you back in action!,Dent2ndHisName,...,0,2,[],"['cowboykarl1', 'premierboxing', 'TGBpromotions', 'UnderArmour']",False
2286,2021-03-02 16:20:05,"Tom’s Instagram Story Today ! 

@UnderArmour @UAFootball https://t.co/9XIJULvMZL",tombradyupdated,"Massachusetts, USA",0,0,[],"['UnderArmour', 'UAFootball']",False
2287,2021-03-02 16:17:10,@Dent2ndHisName @premierboxing @TGBpromotions @UnderArmour Hopefully in April but lucky to fight in May,cowboykarl1,Texas,0,3,[],"['Dent2ndHisName', 'premierboxing', 'TGBpromotions', 'UnderArmour']",False
2288,2021-03-02 16:14:54,"RT @SagED_UP: 🔥 FOLLOW TRAIN TIME!  🔥     

If you are a fan of the #NFL #NBA and you follow back:

• FOLLOW ALL WHO LIKES THIS TWEET
• RT…",LVBenchWarmers,Las Vegas,13,0,"['NFL', 'NBA']",['SagED_UP'],True
2289,2021-03-02 16:13:10,Check out Under Armour Football Cleats 12.5 mens Black and White #Underarmour https://t.co/Up9Cd2DAbL via @eBay,AGreatPrice,"Las Vegas, Nevada",0,0,['Underarmour'],['eBay'],False
2290,2021-03-02 16:12:10,"@cowboykarl1 @premierboxing @TGBpromotions @UnderArmour Can you give a range when we can expect to see you back in the ring, champ?",Dent2ndHisName,...,0,3,[],"['cowboykarl1', 'premierboxing', 'TGBpromotions', 'UnderArmour']",False
2291,2021-03-02 16:11:55,"Check out Under Armour Men's Highlight Select MC Football Shoe, Red (600)/White, 12 #UnderArmour https://t.co/UX63eRJEen via @eBay",AGreatPrice,"Las Vegas, Nevada",0,0,['UnderArmour'],['eBay'],False
2292,2021-03-02 16:00:29,"@Ari_BoxingTalk @premierboxing @TGBpromotions @UnderArmour Thanks. Ready, just waiting on them.",cowboykarl1,Texas,0,1,[],"['Ari_BoxingTalk', 'premierboxing', 'TGBpromotions', 'UnderArmour']",False
2293,2021-03-02 15:59:47,RT @austinjock19: This football jock bro loves showing it off - underarmour or full gear ? https://t.co/SYR5Ow3aWl,footballjock189,"Atlanta, GA",41,0,[],['austinjock19'],True
2294,2021-03-02 15:58:43,"@cowboykarl1 @premierboxing @TGBpromotions @UnderArmour Hopefully we see you back in the ring whenever you're ready, looking forward to it.",Ari_BoxingTalk,"New York, USA",0,1,[],"['cowboykarl1', 'premierboxing', 'TGBpromotions', 'UnderArmour']",False
2295,2021-03-02 15:58:19,Check out this listing I just added to my #Poshmark closet: Underarmour Lightweight hoodie. https://t.co/GHbhjIfbqS… https://t.co/QWlbhGzzgd,JessJuhl,,0,0,['Poshmark'],[],False
2296,2021-03-02 15:56:01,Thank you @BGCOR for making this donation of cleats happen to help benefit Cleveland Football! These are just a few… https://t.co/0jYTbGtuZx,CHSRaidersFBall,,1,9,[],['BGCOR'],False
2297,2021-03-02 15:55:54,"Steady working, still pullin to run it back but you know me..I’ll get it when I can 🥊🥊🥊 @premierboxing… https://t.co/gM3itacHbS",cowboykarl1,Texas,0,19,[],['premierboxing'],False
2298,2021-03-02 15:55:02,RT @OnlyOneChanc: I interned once for $15/hr but never for free. I just lied like I was still in college until I could get into the intervi…,BigJocATL,$WAT$,1,0,[],['OnlyOneChanc'],True
2299,2021-03-02 15:53:53,I interned once for $15/hr but never for free. I just lied like I was still in college until I could get into the i… https://t.co/pusCqEohCH,OnlyOneChanc,"Baltimore, MD",1,2,[],[],False
2300,2021-03-02 15:52:13,"I received this pair yesterday. Try it out with 13km of running in the morning . Just Over-Expected with 50$.
Can't… https://t.co/oEaoj7WIBX",LSn66709891,,0,1,[],[],False
2301,2021-03-02 15:41:50,Hi @UnderArmour love rocking that shirt in the run the world series on @GoZwiftRun do you have it IRL,liharvester,long Itchington,0,0,[],"['UnderArmour', 'GoZwiftRun']",False
2302,2021-03-02 15:41:40,RT @step_basketball: What uniform should the team wear for Game 2 tonight? #Stepinac #CHSAA @StepinacSports @StepinacJungle @UAbasketball @…,daves_joint,"Bronx, NY",5,0,"['Stepinac', 'CHSAA']","['step_basketball', 'StepinacSports', 'StepinacJungle', 'UAbasketball']",True
2303,2021-03-02 15:28:18,"RT @SagED_UP: 🔥 FOLLOW TRAIN TIME!  🔥     

If you are a fan of the #NFL #NBA and you follow back:

• FOLLOW ALL WHO LIKES THIS TWEET
• RT…",Bigchiefal813,"Tampa, FL",13,0,"['NFL', 'NBA']",['SagED_UP'],True
2304,2021-03-02 15:26:56,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/rO74ftLC07,GaAvonLady,"Georgia, USA",0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
2305,2021-03-02 15:26:50,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/r5eMEP9dKs,sandibeck,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
2306,2021-03-02 15:26:35,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @oneinamillionjj #poshmark #fashion… https://t.co/1vcy3BMyst,kimdkean,,0,0,"['poshmark', 'fashion']","['Poshmarkapp', 'oneinamillionjj']",False
2307,2021-03-02 15:26:09,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/OlvZluSqAN,CDR75,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
2308,2021-03-02 15:19:41,"RT @SagED_UP: 🔥 FOLLOW TRAIN TIME!  🔥     

If you are a fan of the #NFL #NBA and you follow back:

• FOLLOW ALL WHO LIKES THIS TWEET
• RT…",JNforsports,"New York, USA",13,0,"['NFL', 'NBA']",['SagED_UP'],True
2309,2021-03-02 15:15:38,"RT @SagED_UP: 🔥 FOLLOW TRAIN TIME!  🔥     

If you are a fan of the #NFL #NBA and you follow back:

• FOLLOW ALL WHO LIKES THIS TWEET
• RT…",MalcandRonShow,,13,0,"['NFL', 'NBA']",['SagED_UP'],True
2310,2021-03-02 15:09:19,"RT @SagED_UP: 🔥 FOLLOW TRAIN TIME!  🔥     

If you are a fan of the #NFL #NBA and you follow back:

• FOLLOW ALL WHO LIKES THIS TWEET
• RT…",Cuz_Tommy,SportsBook,13,0,"['NFL', 'NBA']",['SagED_UP'],True
2311,2021-03-02 15:07:41,Is retail's favorite model faltering? I take on the curtailing of wholesaling in Spieckerman Speaks Retail… https://t.co/p9M8TdIoLG,retailxpert,World of Retail,0,0,[],[],False
